net,domain_exact,best_k,gcd_k_n,phase_mae_deg,mean_abs_deg,q_odd_over_even,radius_parity_separation,f_decoder_acc,f_decoder_exact,q_decoder_acc,q_decoder_exact,q_certified,q_break_at,composition_acc,composition_exact,substitution_acc,substitution_exact,family
520,True,9,1,0.24637997786232124,0.40695366360615454,0.979456160380814,0.02075705441764745,1.0,True,,False,False,gcd_k_not_2,0.3,False,1.0,True,FAMILY_F
523,True,7,1,0.17799189915711797,0.27836232736462063,0.9809530544324792,0.019230082737097035,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
524,True,7,1,0.13832737246393473,0.20612759925701646,1.0178884608914707,0.01772988075224707,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
526,True,7,1,0.14158612722400576,0.22456618161412223,1.0105780405118214,0.010522387391765786,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
527,True,7,1,0.10309032526523546,0.15705616309511183,0.9785765187799725,0.0216554487700456,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
528,True,9,1,0.18747201992903315,0.28654086020905273,0.984850518359761,0.015265110898888478,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
530,True,1,1,0.1904901904041905,0.3320383172218487,0.9660563522603385,0.03452967937631809,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
531,True,9,1,0.12960880736052416,0.21784004412224783,0.9801815718166645,0.020016778729188497,1.0,True,,False,False,gcd_k_not_2,0.3,False,1.0,True,FAMILY_F
532,True,3,1,0.1578704213900574,0.27520418105157346,0.9650891270095024,0.03553108356324312,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
533,True,2,2,8.981735735761406,13.359485199096383,0.27665807413513005,1.1331803566196013,0.48,False,1.0,True,True,,0.25,False,0.5,False,FAMILY_Q
534,True,7,1,0.29553077323466614,0.45628286090267145,1.0248699512383201,0.02456449237454572,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
537,True,2,2,9.159469362512766,13.61911674437976,0.29654063803302616,1.0851327622621807,0.45,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
539,True,1,1,0.2044495332401643,0.3330356797435608,0.9967326042205115,0.0032727424519259493,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
542,True,7,1,0.1570944462785786,0.2621864552804699,1.0021310753726667,0.0021288070485295184,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
544,True,3,1,0.11053500092542248,0.17571009164826626,1.0721858131888693,0.06967117787355488,1.0,True,,False,False,gcd_k_not_2,0.72,False,1.0,True,FAMILY_F
545,True,9,1,0.13583750185561427,0.21367871055283463,1.006268463755961,0.006248878322321504,1.0,True,,False,False,gcd_k_not_2,0.3,False,1.0,True,FAMILY_F
546,True,4,2,9.316440744518452,13.848182975679183,0.27481610637008075,1.1377074544418997,0.52,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
547,True,7,1,0.19592699480708514,0.320941688204218,1.0140343550101192,0.013936559696916113,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
548,True,9,1,0.20163001542099943,0.3474982118586567,1.0642211829955126,0.062223160506780145,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
549,True,3,1,0.16770345015380606,0.2645009541648165,1.0136374267654171,0.013545066836906622,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
553,True,1,1,0.19438637211525453,0.3243896371916245,0.9671506180508749,0.03339793267245954,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
554,True,3,1,0.20614655150599706,0.3337186381140573,1.0002029294834158,0.0002029088953172779,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
555,True,6,2,9.01483864191946,13.407862462473288,0.2874283419795078,1.1069690401950685,0.49,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
556,True,8,2,8.95589793802667,13.32171727538784,0.3018975920166259,1.072438281266072,0.5,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
557,True,3,1,0.20966644049097083,0.3482808267879382,1.0143329601321043,0.014230974139612163,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
560,True,1,1,0.16225327879566853,0.2970954997797312,1.0066164923707186,0.006594675560452091,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
561,True,9,1,0.19997186265178593,0.3383531633336863,0.9830557351582537,0.01708904549815292,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
562,True,1,1,0.21103288269012993,0.3367014462421116,1.0572133473644834,0.055622181761342364,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
566,True,9,1,0.16357785431527078,0.23873344649909176,0.9701022511221411,0.030351469179662763,1.0,True,,False,False,gcd_k_not_2,1.0,True,1.0,True,FAMILY_F
568,True,9,1,0.17434706185466486,0.3089829977761234,0.9859043288150222,0.014195720287682307,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
569,True,9,1,0.34820869347549516,0.5203814287273736,1.0156752347946207,0.015553333715704413,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
570,True,8,2,9.170300824893811,13.63493073206737,0.3128499171634424,1.0468067581117293,0.59,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
571,True,2,2,8.894965894837641,13.232626480221402,0.28145997033061243,1.121439680217255,0.48,False,1.0,True,True,,0.25,False,0.5,False,FAMILY_Q
572,True,9,1,0.17164020453193723,0.28414269614089044,1.0694526758403737,0.06712178215157304,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
573,True,9,1,0.1826358501261329,0.29651825315023755,1.0234408676914577,0.02316931328781687,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
574,True,1,1,0.17763146314034675,0.2976147392011773,0.9549516640996494,0.04608639356932396,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
576,True,2,2,9.088057421708008,13.514835716703086,0.30731282106136093,1.0597114443905948,0.47,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
577,True,1,1,0.1526487259651754,0.25927763149703364,0.9434138928803114,0.058233716787753326,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
578,True,9,1,0.13760170353250248,0.18539845652750087,1.0111871526270062,0.011124924512762011,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
580,True,3,1,0.18274160393957464,0.31919479357947994,1.0493544576972123,0.048165857801553955,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
582,True,2,2,8.913015314118672,13.259027303347718,0.2820132561531023,1.1200925425706416,0.56,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
583,True,3,1,0.15157284961512582,0.2503562977315502,0.9934812349465694,0.006540081681386222,1.0,True,,False,False,gcd_k_not_2,1.0,True,1.0,True,FAMILY_F
585,True,3,1,0.18536286284174777,0.3036120989179315,1.0269314943388503,0.026573660149905455,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
587,True,1,1,0.17491607978191587,0.29688028916746684,0.9825370046473745,0.01761681654535533,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
591,True,1,1,0.1728775472004937,0.3089304486804893,1.0339956835453477,0.03342748838688938,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
593,True,2,2,9.05512698562629,13.466731661265525,0.3196773680462734,1.0310438724290854,0.5,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
595,True,9,1,0.14429354292505644,0.23781366749344107,0.9933886213377886,0.006633306312117273,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
599,True,1,1,0.15400710016139232,0.2622082880725709,0.9926221233321153,0.007405193971797542,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
600,True,9,1,0.17075140196049815,0.31102947900200617,0.9752860757178918,0.025023134204118926,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
603,True,9,1,0.19767767365524894,0.34426823911882487,0.970300523643152,0.030147153696059175,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
605,True,7,1,0.22830853548850466,0.40652162240131967,0.9751729685114697,0.02513909605318302,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
607,True,9,1,0.21525905489794703,0.3024301071259009,1.0027345857859145,0.0027308519115041533,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
608,True,1,1,0.18226897180257912,0.306497098046149,1.0070377120656553,0.007013034207924212,1.0,True,,False,False,gcd_k_not_2,0.2,False,1.0,True,FAMILY_F
609,True,9,1,0.16055133606316271,0.26836262814537487,1.0056695577265757,0.005653531215782266,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
611,True,3,1,0.18491721465348374,0.322021841461457,0.982922755794201,0.01722431613223307,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
612,True,7,1,0.16082603429427467,0.2586426266135536,0.996370055663605,0.0036365445635662868,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
615,True,3,1,0.22777706751360874,0.39123499593132793,1.034496641398375,0.033911721156407795,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
616,True,7,1,0.12705952534612358,0.2074383345688749,0.9959245207996252,0.004083800923235275,1.0,True,,False,False,gcd_k_not_2,1.0,True,1.0,True,FAMILY_F
617,True,1,1,0.1658726233676573,0.23173361592710706,0.987321536629289,0.012759347832776952,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
619,True,7,1,0.2506415191175961,0.34105758172140194,0.9874777145748446,0.012601183231716545,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
620,True,1,1,0.1877130547625234,0.3281943380400198,0.9763617866506824,0.023920937460926148,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
621,True,9,1,0.1511216809988537,0.2863227669995552,1.0038905473632214,0.0038829938774256746,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
625,True,1,1,0.13290063690790252,0.23814232283777265,0.9863159976923281,0.013778273269278168,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
626,True,1,1,0.10270784317600032,0.1850994070355321,1.0205840561579997,0.02037436264555991,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
627,True,7,1,0.2376295889057914,0.4166319917933739,1.004472484342061,0.004462505099967845,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
629,True,1,1,0.1875128671455914,0.26777127629306025,0.9964383408466055,0.0035680131767896793,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
632,True,2,2,9.148822750616914,13.603581057434166,0.3107940619387502,1.0515853833543756,0.47,False,1.0,True,True,,0.5,False,0.5,False,FAMILY_Q
633,True,7,1,0.2564530539818176,0.4662493178104018,0.9144760134103018,0.08934453708547878,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
634,True,2,2,8.90420505945419,13.246140214913964,0.3056633893598345,1.0635767477260707,0.5,False,1.0,True,True,,0.25,False,0.5,False,FAMILY_Q
635,True,9,1,0.2620134185101689,0.4219633880978741,0.9871599445866152,0.012923021569917845,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
637,True,7,1,0.1812114183002192,0.28639291984487353,0.94436286243959,0.05722917119554746,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
638,True,1,1,0.28387558930219836,0.46488638191037357,0.9882225659503939,0.011847198851177224,1.0,True,,False,False,gcd_k_not_2,0.62,False,1.0,True,FAMILY_F
640,True,3,1,0.14623449263530053,0.189663538490896,0.8900552722970805,0.11634022487532661,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
642,True,6,2,8.763935061997369,13.040940247044622,0.30122694902305563,1.0740217938178642,0.52,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
644,True,3,1,0.19633893034969258,0.36571728414483706,1.010091976990616,0.010041308662626569,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
645,True,1,1,0.20871754109736307,0.32502062680924043,1.0537089564628563,0.05230435042301264,1.0,True,,False,False,gcd_k_not_2,0.7,False,1.0,True,FAMILY_F
646,True,2,2,8.875323071046916,13.203901634026112,0.27426432819321966,1.1390661352590814,0.55,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
647,True,3,1,0.22696589075184434,0.3510232888987513,1.010493646836194,0.010438875897675537,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
651,True,4,2,9.421080090391897,14.000750273639445,0.28852880084520943,1.1043155553653154,0.46,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
653,True,1,1,0.19997389358036846,0.39494504813368475,0.9876410357932436,0.01243581107875864,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
654,True,4,2,9.853260859761788,14.62978882849257,0.2996936633465412,1.0776483049863637,0.33,False,1.0,True,True,,0.5,False,0.5,False,FAMILY_Q
655,True,9,1,0.161672200970692,0.2796738955999471,1.0208812619217928,0.020665501051690096,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
656,True,7,1,0.19487692314158367,0.34642087949184347,1.1717946374950232,0.15820523223427196,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
657,True,6,2,9.001441159944465,13.388283697346946,0.28555890648671123,1.11148713591939,0.35,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
659,True,1,1,0.16800436110346437,0.30612349356730484,0.991643590105442,0.008391471180961195,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
660,True,9,1,0.17888073371524388,0.3105451497418633,1.0533647011216314,0.05197781094851917,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
661,True,9,1,0.15698680871327597,0.23936443976712238,1.0307088701572624,0.030244483203428704,1.0,True,,False,False,gcd_k_not_2,1.0,True,1.0,True,FAMILY_F
662,True,3,1,0.18591753262979294,0.3856412273252753,1.0082138429003884,0.008180247267417872,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
664,True,1,1,0.2070818372269104,0.39908256559952415,1.08075386801953,0.07761981775998514,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
666,True,2,2,8.968862868386351,13.340671381745594,0.2874810274516646,1.1068418988024042,0.5,False,1.0,True,True,,0.5,False,0.5,False,FAMILY_Q
667,True,2,2,9.34655126055683,13.892098447861763,0.28452553275695647,1.113990261769935,0.53,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
668,True,1,1,0.18879340300829642,0.299660581420546,0.9854893398196576,0.014616709230642804,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
669,True,9,1,0.1118994855034494,0.19606959694600984,1.063753646187405,0.061784163342542386,1.0,True,,False,False,gcd_k_not_2,0.8,False,1.0,True,FAMILY_F
670,True,9,1,0.21499950420592837,0.3939916938252423,0.9982512864743288,0.0017502438632296209,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
672,True,3,1,0.21268142414062752,0.33282508531801486,1.000684279424122,0.0006840453850308452,1.0,True,,False,False,gcd_k_not_2,0.4,False,1.0,True,FAMILY_F
673,True,4,2,9.335268361970455,13.87564254612274,0.3273126692240457,1.0136079408768257,0.5,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
674,True,3,1,0.2249244891779933,0.38976914226952725,1.1608949677285905,0.1489151209396485,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
676,True,1,1,0.14803252002565628,0.2395647302870327,1.0001621163713859,0.00016210323159196582,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
678,True,7,1,0.15318206954548994,0.2932465533093151,0.9511618829290684,0.0500605485359484,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
679,True,9,1,0.15769676207876468,0.23626554001260636,0.9746044147742402,0.02572220039188286,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
680,True,8,2,8.965631266733798,13.335948102136829,0.24921789755295445,1.202003435778056,0.5,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
681,True,3,1,0.22089964272079748,0.36450301889760817,1.0119101958147918,0.011839689305782697,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
682,True,1,1,0.19268048936563167,0.289993653859212,0.9877445491145777,0.012331011941027707,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
683,True,1,1,0.1791369354007652,0.299357876611319,0.9254134998061123,0.07747582553191666,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
684,True,9,1,0.266257899157664,0.45560112494778615,1.0215200764460863,0.02129098463757978,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
685,True,7,1,0.19159958506767127,0.3235388800169735,1.0185323152971284,0.018362168548587725,1.0,True,,False,False,gcd_k_not_2,0.1,False,1.0,True,FAMILY_F
687,True,1,1,0.24251270988275916,0.3542144227518481,1.1639703412300124,0.15154583046347178,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
689,True,3,1,0.1923734119133938,0.30207172895404016,0.9751071993104375,0.025206531269040194,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
693,True,9,1,0.16136869067240323,0.28333137355115906,1.0422575198028046,0.041383145262586546,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
694,True,3,1,0.23122556500770478,0.39538580745266216,1.028116277769847,0.027726494854391777,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
695,True,7,1,0.12699580249745482,0.2185822787325477,0.9891608567441024,0.010898206868638464,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
697,True,3,1,0.15865951024386035,0.26605764195788295,1.0125727235960145,0.012494180656040887,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
698,True,3,1,0.26721016352025434,0.42326955661156385,1.0101150314526912,0.010064131947096681,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
700,True,9,1,0.24617106439145103,0.4164532834295389,0.9947765510589666,0.005237126873444053,1.0,True,,False,False,gcd_k_not_2,0.4,False,1.0,True,FAMILY_F
701,True,1,1,0.2575045130050609,0.40718078097250515,1.134154104737394,0.12572110368187442,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
702,True,9,1,0.15783098857488978,0.24279026842953927,0.9850731206428722,0.015039122944039075,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
704,True,9,1,0.18812412639627513,0.2759612470124155,0.9862540098884054,0.013841120061342964,1.0,True,,False,False,gcd_k_not_2,1.0,True,1.0,True,FAMILY_F
705,True,7,1,0.18989713786395926,0.26353301088057896,0.9804135614720052,0.01978014987277364,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
706,True,8,2,9.102790671749526,13.536355970149238,0.30809863519966985,1.0578733838289152,0.52,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
707,True,3,1,0.2166228525255772,0.3588892884040759,0.9993989103660726,0.000601270342612396,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
708,True,8,2,9.139134183152395,13.589426059133915,0.3045202686054079,1.0662612887388738,0.44,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
709,True,2,2,8.949635221285895,13.312561466954683,0.27456173950849183,1.1383336530582793,0.47,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
711,True,7,1,0.16203319391599147,0.22909301304711624,1.0146675274260644,0.014560742381948787,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
712,True,9,1,0.136302968742278,0.2557600710016264,0.981040776740237,0.019140669371743094,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
714,True,7,1,0.1927336083136211,0.30741796331026766,1.0120666321419884,0.011994266938508438,1.0,True,,False,False,gcd_k_not_2,0.54,False,1.0,True,FAMILY_F
716,True,7,1,0.12772458287646402,0.19219575186088514,0.9915334282797259,0.00850256551062509,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
719,True,6,2,9.032006579114507,13.43294838240092,0.29238621604917975,1.0950500325111685,0.51,False,1.0,True,True,,0.5,False,0.5,False,FAMILY_Q
720,True,3,1,0.13856025266790525,0.23004817981741416,1.001155876308257,0.001155208669091225,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
721,True,7,1,0.21086244049646588,0.3016578178633618,0.9774411476485064,0.022816206063396235,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
722,True,3,1,0.14096844167209754,0.2069997111536644,1.0342738835497127,0.03369642979430707,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
723,True,2,2,9.102717207485908,13.536246202168114,0.2718021078024537,1.1451433957061121,0.63,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
724,True,4,2,9.105827508376427,13.54078779392349,0.30047620427875826,1.075796378925974,0.55,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
726,True,6,2,8.915133223257873,13.262119005026303,0.2955842980105499,1.087410063661815,0.59,False,1.0,True,True,,0.25,False,0.5,False,FAMILY_Q
727,True,7,1,0.163795474122039,0.29060207930067816,0.9875806738242319,0.012496927887583584,1.0,True,,False,False,gcd_k_not_2,0.72,False,1.0,True,FAMILY_F
729,True,3,1,0.17530597631070377,0.27200047076800776,0.9579906492736807,0.042910675535557545,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
730,True,1,1,0.1664024724414334,0.3077353386445537,1.0258727329450694,0.02554230828454599,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
731,True,9,1,0.14338968334719296,0.24456604215099753,0.9676342943442613,0.032898090614470535,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
734,True,7,1,0.1643792452210501,0.25276717647930946,1.1083920344759335,0.10281962054829688,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
735,True,7,1,0.14886982066060475,0.2527576143979274,1.00749390561834,0.0074659311267317105,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
737,True,1,1,0.17494673664732555,0.24408094019012938,0.9928166394464839,0.0072092538885176515,1.0,True,,False,False,gcd_k_not_2,1.0,True,1.0,True,FAMILY_F
739,True,9,1,0.18010063655498454,0.34416768323867697,0.9813386088415416,0.01883715491656373,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
741,True,7,1,0.1966537907054998,0.3220262928383415,0.9743623752711498,0.025970536158874333,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
744,True,9,1,0.14681151332559292,0.24867000208125625,1.0215035900021654,0.02127484720632368,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
745,True,6,2,9.313023693132491,13.843196983077204,0.27984660562407515,1.1253745428730744,0.55,False,1.0,True,True,,0.0,False,0.5,False,FAMILY_Q
748,True,3,1,0.12555784500980083,0.2280488682615179,1.01454661433237,0.014441576311889652,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
749,True,3,1,0.17579920340189767,0.26980214717917456,0.9568289177609175,0.0441235121243819,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
750,True,9,1,0.1947751937154385,0.3223838234566586,0.9902679662320156,0.00977962157167114,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
753,True,3,1,0.120354733055387,0.1861565060890138,1.0334593972095598,0.03290884219815243,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
754,True,3,1,0.24164005622973206,0.4067942343223926,0.9968719529950217,0.0031329470077303898,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
759,True,7,1,0.16796081194181042,0.2926308026200926,0.9932919071767939,0.006730667795372796,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
760,True,1,1,0.2552613109680103,0.4196443510219583,0.9782551123361773,0.02198390645192724,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
764,True,7,1,0.25083061253538513,0.42110751671032964,0.9933236077604276,0.0066987539941631,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
765,True,7,1,0.21360731238203623,0.31596366586713653,1.0069120244852896,0.006888218717073476,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
766,True,1,1,0.1894626792317641,0.3230903579202284,1.0025070498877606,0.0025039111726485167,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
768,True,3,1,0.16473759113808017,0.253679761509085,1.0313207008213818,0.030837770529013063,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
771,True,7,1,0.13471140211420105,0.2151114051625765,0.9298964137284317,0.0726501026406208,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
772,True,4,2,8.652053318663006,12.877149676602453,0.2910741850457956,1.0981953216407285,0.48,False,1.0,True,True,,0.25,False,0.5,False,FAMILY_Q
773,True,7,1,0.1773812350057795,0.2680537641046924,0.9902764393066592,0.009771065467396164,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
774,True,6,2,9.039330939867144,13.443651964819345,0.30992450001055893,1.0536111050428916,0.51,False,1.0,True,True,,0.25,False,0.5,False,FAMILY_Q
775,True,1,1,0.12629896860989812,0.23091429707455227,1.0373039740534655,0.03662092110805108,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
777,True,9,1,0.19859436416308998,0.3414998122768511,0.9966809631669589,0.0033245539916168854,1.0,True,,False,False,gcd_k_not_2,0.59,False,1.0,True,FAMILY_F
779,True,3,1,0.16090585862045406,0.27932937963351684,0.9842992890893589,0.015824942333015245,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
786,True,3,1,0.3023054205772439,0.4948698700469727,0.9755369971418576,0.024765927333716985,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
787,True,9,1,0.19971546419939254,0.3195047216431086,0.9701965474020203,0.030254293803610253,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
788,True,2,2,9.093128644127916,13.522241000954665,0.2951053663645729,1.088551791911885,0.42,False,1.0,True,True,,0.25,False,0.5,False,FAMILY_Q
790,True,7,1,0.26016043803638156,0.4369128890106802,1.015262071947424,0.015146488548435345,1.0,True,,False,False,gcd_k_not_2,0.0,False,1.0,True,FAMILY_F
